"DEPARTURE","ARRIVAL","ORIGIN","DEST","DISTANCE","DEP_DELAY","ARR_DELAY",
1457174520,1457182260,"SEA","ANC",1448.00,17.00,2.00, 
1457157000,1457163804,"SEA","ANC",1448.00,-10.00,-46.00, 
1457165820,1457172840,"SEA","ANC",1448.00,7.00,-23.00, 
1457167680,1457175024,"ANC","SEA",1448.00,78.00,78.00, 
1457205420,1457212836,"SEA","ANC",1448.00,-8.00,-20.00, 
1457189340,1457196468,"SEA","ANC",1448.00,-6.00,-34.00, 
1457153700,1457161296,"ANC","SEA",1448.00,-5.00,2.00, 
1457176620,1457183748,"SEA","ANC",1448.00,2.00,-21.00, 
1457135280,1457142588,"ANC","SEA",1448.00,3.00,10.00, 
1457200500,1457207484,"SEA","ANC",1448.00,0.00,-26.00, 
1457181060,1457188440,"ANC","SEA",1448.00,1.00,8.00, 
1457157480,1457164536,"ANC","SEA",1448.00,-2.00,-10.00, 
1457204100,1457211624,"SEA","FAI",1533.00,0.00,-18.00, 
1457182440,1457189820,"SEA","FAI",1533.00,-1.00,-31.00, 
1457196120,1457204040,"FAI","SEA",1533.00,-3.00,4.00, 
1457155620,1457163324,"FAI","SEA",1533.00,-3.00,-8.00, 
1457136000,1457144028,"FAI","SEA",1533.00,-15.00,-5.00, 
1457166660,1457173716,"PDX","ANC",1542.00,-4.00,-41.00, 
1457135280,1457143560,"ANC","PDX",1542.00,-7.00,8.00, 
1457137800,1457145612,"ANC","SEA",1448.00,-15.00,2.00, 
1457189880,1457197620,"ANC","PDX",1542.00,-2.00,5.00, 
1457195220,1457202348,"SEA","ANC",1448.00,-3.00,-24.00, 
1457168940,1457172576,"ANC","OME",539.00,4.00,9.00, 
1457177880,1457181192,"OME","ANC",539.00,3.00,10.00, 
1457204700,1457207760,"OME","ANC",539.00,-24.00,-23.00, 
1457199660,1457201100,"OTZ","OME",183.00,-20.00,-22.00, 
1457191920,1457195124,"ANC","OTZ",548.00,-8.00,-10.00, 
1457162040,1457165532,"OTZ","ANC",548.00,-29.00,-24.00, 
1457154060,1457157264,"ANC","OTZ",548.00,-9.00,-18.00, 
1457197140,1457204664,"ANC","SEA",1448.00,-1.00,14.00, 
1457214780,1457216796,"ANC","FAI",261.00,-7.00,-7.00, 
1457196600,1457208336,"PHX","ANC",2552.00,5.00,-29.00, 
1457163780,1457176200,"ANC","PHX",2552.00,-12.00,-10.00, 
1457213760,1457217144,"ANC","JNU",571.00,-9.00,-15.00, 
1457171940,1457179464,"ANC","SEA",1448.00,-1.00,13.00, 
1457153820,1457158932,"SEA","SJC",697.00,-8.00,9.00, 
1457196540,1457200248,"SJC","SEA",697.00,-1.00,-18.00, 
1457154060,1457159928,"SEA","SNA",978.00,-4.00,4.00, 
1457194200,1457199852,"SNA","SEA",978.00,-15.00,-23.00, 
1457164440,1457169084,"SEA","SFO",679.00,119.00,125.00, 
1457212260,1457216472,"SFO","SEA",679.00,101.00,98.00, 
1457195400,1457201196,"SAN","SEA",1050.00,-10.00,-19.00, 
1457156880,1457162604,"SEA","SAN",1050.00,-2.00,2.00, 
1457203020,1457208852,"SAN","SEA",1050.00,7.00,0.00, 
1457197800,1457202660,"SAN","PDX",933.00,-5.00,-19.00, 
1457207940,1457211360,"SFO","PDX",550.00,34.00,27.00, 
1457163600,1457169540,"SEA","SAN",1050.00,0.00,4.00, 
1457156820,1457160960,"PDX","SFO",550.00,-13.00,-23.00, 
1457157180,1457162436,"PDX","SAN",933.00,13.00,19.00, 
1457153700,1457158344,"SEA","SFO",679.00,-5.00,-2.00, 
1457204520,1457208624,"SFO","SEA",679.00,32.00,21.00, 
1457211780,1457216604,"SEA","SFO",679.00,13.00,18.00, 
1457202960,1457208648,"SEA","SFO",679.00,61.00,84.00, 
1457173740,1457178600,"SEA","SFO",679.00,-1.00,4.00, 
1457185980,1457190012,"SFO","SEA",679.00,-7.00,-20.00, 
1457162520,1457167200,"SFO","SEA",679.00,-3.00,-2.00, 
1457153400,1457156820,"PSP","SFO",421.00,-10.00,-5.00, 
1457156580,1457161008,"SFO","SEA",679.00,-2.00,-4.00, 
1457193360,1457197464,"SFO","SEA",679.00,21.00,12.00, 
1457170980,1457176956,"SEA","SFO",679.00,53.00,89.00, 
1457184240,1457187444,"SFO","PSP",421.00,69.00,73.00, 
1457155620,1457159760,"SJC","SEA",697.00,-3.00,-8.00, 
1457178540,1457183400,"SEA","SJC",697.00,-6.00,6.00, 
1457167080,1457171076,"SJC","SEA",697.00,-7.00,-20.00, 
1457198760,1457203800,"SEA","SJC",697.00,6.00,22.00, 
1457168100,1457172960,"SEA","SJC",697.00,0.00,11.00, 
1457191140,1457194920,"PSP","SFO",421.00,49.00,60.00, 
1457199720,1457204472,"SFO","SEA",679.00,37.00,44.00, 
1457188920,1457192772,"SJC","SEA",697.00,-8.00,-24.00, 
1457207160,1457212344,"SEA","SJC",697.00,-9.00,14.00, 
1457154000,1457159004,"SEA","OAK",672.00,-5.00,15.00, 
1457179680,1457183856,"OAK","SEA",672.00,-12.00,-6.00, 
1457153520,1457158236,"OAK","SEA",672.00,-8.00,3.00, 
1457165040,1457169108,"OAK","SEA",672.00,-1.00,-3.00, 
1457210280,1457215104,"SEA","OAK",672.00,-7.00,9.00, 
1457184840,1457188260,"SMF","SEA",605.00,-6.00,-21.00, 
1457164500,1457168640,"SEA","SMF",605.00,-5.00,3.00, 
1457169600,1457173956,"SEA","OAK",672.00,-5.00,-4.00, 
1457156040,1457159892,"SMF","SEA",605.00,-6.00,-9.00, 
1457203200,1457207772,"SEA","SMF",605.00,-5.00,19.00, 
1457173800,1457177220,"SMF","SEA",605.00,-10.00,-29.00, 
1457176080,1457180040,"SEA","SMF",605.00,-2.00,9.00, 
1457163240,1457166732,"SFO","PDX",550.00,-6.00,-14.00, 
1457198460,1457203356,"PDX","SFO",550.00,6.00,28.00, 
1457156340,1457160012,"SFO","PDX",550.00,-6.00,-13.00, 
1457179140,1457182740,"SJC","SEA",697.00,9.00,-11.00, 
1457183100,1457187456,"PDX","SFO",550.00,20.00,34.00, 
1457204460,1457208960,"PDX","SJC",569.00,-9.00,14.00, 
1457155860,1457159460,"SJC","PDX",569.00,-4.00,-7.00, 
1457153460,1457157816,"PDX","SJC",569.00,-9.00,10.00, 
1457162460,1457165916,"SJC","PDX",569.00,-14.00,-18.00, 
1457171820,1457176068,"PDX","SJC",569.00,-13.00,2.00, 
1457181540,1457185032,"SJC","PDX",569.00,-6.00,-9.00, 
1457193480,1457197440,"SLC","SEA",689.00,-12.00,-31.00, 
1457213520,1457215320,"SEA","PDX",129.00,2.00,8.00, 
1457193780,1457196120,"SEA","GEG",224.00,3.00,10.00, 
1457199960,1457202480,"GEG","SEA",224.00,1.00,2.00, 
1457157180,1457162868,"SEA","LAX",954.00,-2.00,-4.00, 
1457160960,1457163408,"SEA","GEG",224.00,-4.00,6.00, 
1457175300,1457180736,"SEA","LAS",867.00,0.00,8.00, 
1457156880,1457159076,"PDX","SEA",129.00,-12.00,-1.00, 
1457198640,1457204004,"LAX","SEA",954.00,-11.00,-30.00, 
1457179620,1457184984,"PDX","LAX",834.00,-13.00,1.00, 
1457212080,1457218056,"SEA","LAX",954.00,33.00,49.00, 
1457168160,1457170248,"GEG","SEA",224.00,-4.00,-15.00, 
1457166780,1457172540,"SEA","LAX",954.00,8.00,15.00, 
1457203200,1457209644,"SEA","LAX",954.00,-15.00,1.00, 
1457180460,1457185536,"LAX","SEA",954.00,-4.00,-23.00, 
1457200680,1457206224,"LAX","SEA",954.00,-7.00,-15.00, 
1457150220,1457155764,"SEA","LAX",954.00,-3.00,-9.00, 
1457193600,1457198964,"LAX","SEA",954.00,-10.00,-35.00, 
1457208600,1457210544,"SEA","BLI",93.00,-5.00,8.00, 
1457154360,1457160264,"SEA","LAX",954.00,-4.00,0.00, 
1457196480,1457201664,"LAX","SEA",954.00,8.00,-18.00, 
1457160420,1457166000,"SEA","LAX",954.00,7.00,2.00, 
1457199960,1457206152,"SEA","LAX",954.00,-9.00,3.00, 
1457203020,1457208312,"LAX","SEA",954.00,-3.00,-16.00, 
1457153760,1457159412,"LAX","SEA",954.00,-4.00,-12.00, 
1457189640,1457194752,"LAX","SEA",954.00,-6.00,-24.00, 
1457167800,1457173776,"SAN","SEA",1050.00,-10.00,-18.00, 
1457190240,1457196360,"SEA","SAN",1050.00,9.00,21.00, 
1457208960,1457215008,"SEA","SAN",1050.00,-4.00,10.00, 
1457172060,1457177640,"SEA","SAN",1050.00,-4.00,-8.00, 
1457210820,1457216076,"LAX","SEA",954.00,-8.00,-27.00, 
1457197560,1457203788,"SEA","LAX",954.00,-4.00,9.00, 
1457161260,1457167128,"SAN","SEA",1050.00,1.00,-11.00, 
1457206680,1457211576,"PDX","LAX",834.00,-2.00,-5.00, 
1457155380,1457161464,"SAN","SEA",1050.00,-7.00,-17.00, 
1457176140,1457181864,"SEA","SNA",978.00,-11.00,-4.00, 
1457164740,1457170464,"SEA","SNA",978.00,-6.00,-2.00, 
1457158860,1457164692,"PSP","SEA",987.00,1.00,-7.00, 
1457172960,1457178540,"PDX","PSP",873.00,-4.00,16.00, 
1457202600,1457208000,"SNA","SEA",978.00,-10.00,-18.00, 
1457159700,1457165568,"SEA","SNA",978.00,-5.00,-1.00, 
1457188320,1457193828,"SNA","SEA",978.00,-8.00,-22.00, 
1457171820,1457177184,"SNA","SEA",978.00,-13.00,-29.00, 
1457199660,1457205384,"SEA","SNA",978.00,-9.00,-5.00, 
1457188860,1457194152,"LAX","SEA",954.00,11.00,-7.00, 
1457176440,1457181768,"SNA","SEA",978.00,-16.00,-28.00, 
1457175660,1457180844,"PSP","SEA",987.00,-4.00,-25.00, 
1457157180,1457163336,"SNA","SEA",978.00,-7.00,-15.00, 
1457169540,1457174724,"BUR","SEA",937.00,-11.00,-22.00, 
1457202600,1457207748,"SEA","BUR",937.00,-10.00,-5.00, 
1457160480,1457165988,"SNA","SEA",978.00,-12.00,-29.00, 
1457190480,1457196384,"SEA","SNA",978.00,-12.00,2.00, 
1457157180,1457162544,"BUR","SEA",937.00,-7.00,-8.00, 
1457202660,1457208384,"SEA","PSP",987.00,1.00,9.00, 
1457198280,1457203572,"PSP","SEA",987.00,-7.00,-30.00, 
1457176800,1457181768,"PSP","PDX",873.00,-10.00,-17.00, 
1457176200,1457181924,"SEA","LAX",954.00,10.00,15.00, 
1457156400,1457161296,"PDX","SNA",859.00,0.00,-4.00, 
1457189460,1457195364,"SEA","LAX",954.00,-4.00,8.00, 
1457202720,1457207112,"LAX","PDX",834.00,-8.00,-28.00, 
1457155740,1457157360,"BLI","SEA",93.00,-11.00,-10.00, 
1457162820,1457168472,"SEA","PSP",987.00,-3.00,-7.00, 
1457173080,1457178912,"SEA","PSP",987.00,-2.00,0.00, 
1457185140,1457190432,"PSP","SEA",987.00,-11.00,-34.00, 
1457166960,1457172000,"PDX","LAX",834.00,-9.00,-8.00, 
1457205240,1457210532,"PDX","SAN",933.00,-6.00,2.00, 
1457185260,1457190984,"SEA","PSP",987.00,-9.00,-8.00, 
1457179020,1457183772,"LAX","PDX",834.00,-3.00,-15.00, 
1457156340,1457161920,"PDX","LAX",834.00,-1.00,13.00, 
1457192760,1457197728,"LAX","PDX",834.00,-4.00,-6.00, 
1457195700,1457200920,"PDX","LAX",834.00,-5.00,0.00, 
1457161620,1457166660,"LAX","PDX",834.00,7.00,2.00, 
1457210220,1457214900,"LAX","PDX",834.00,7.00,-6.00, 
1457187240,1457192316,"SAN","PDX",933.00,-1.00,-8.00, 
1457175180,1457180472,"PDX","SAN",933.00,-7.00,2.00, 
1457155380,1457160996,"SAN","PDX",933.00,-7.00,-11.00, 
1457153700,1457158848,"LAX","PDX",834.00,-5.00,-7.00, 
1457158320,1457163396,"SEA","BUR",937.00,-3.00,-7.00, 
1457198580,1457203152,"SNA","PDX",859.00,-17.00,-30.00, 
1457167380,1457171988,"SNA","PDX",859.00,-7.00,-24.00, 
1457165580,1457170548,"PDX","PSP",873.00,-7.00,-4.00, 
1457184720,1457189616,"PSP","PDX",873.00,7.00,-7.00, 
1457188260,1457193012,"PDX","SNA",859.00,-4.00,-6.00, 
1457169240,1457174676,"SEA","LAS",867.00,-6.00,1.00, 
1457154180,1457159472,"SEA","LAS",867.00,-2.00,7.00, 
1457192220,1457197260,"SEA","LAS",867.00,-8.00,-6.00, 
1457184000,1457189112,"LAS","SEA",867.00,80.00,67.00, 
1457203740,1457209032,"SEA","LAS",867.00,-6.00,3.00, 
1457210220,1457215152,"SEA","LAS",867.00,-3.00,-2.00, 
1457191440,1457196696,"LAS","SEA",867.00,74.00,61.00, 
1457203980,1457209200,"LAS","SEA",867.00,-2.00,-11.00, 
1457157360,1457162688,"SEA","LAS",867.00,-9.00,-5.00, 
1457156340,1457161416,"LAS","SEA",867.00,-11.00,-25.00, 
1457203380,1457208780,"SEA","LAS",867.00,48.00,56.00, 
1457165340,1457170956,"LAS","SEA",867.00,-6.00,-5.00, 
1457171040,1457176044,"LAS","SEA",867.00,-16.00,-36.00, 
1457193360,1457197860,"PDX","LAS",763.00,-9.00,-4.00, 
1457203200,1457207772,"LAS","PDX",763.00,-15.00,-20.00, 
1457200200,1457206536,"SEA","PHX",1107.00,0.00,13.00, 
1457207940,1457212728,"PDX","LAS",763.00,-1.00,10.00, 
1457175240,1457181504,"PHX","SEA",1107.00,-6.00,-11.00, 
1457160960,1457165676,"PDX","LAS",763.00,-4.00,1.00, 
1457168820,1457173536,"LAS","PDX",763.00,-13.00,-17.00, 
1457171940,1457177592,"BLI","LAS",954.00,79.00,88.00, 
1457156400,1457161152,"LAS","PDX",763.00,-10.00,-13.00, 
1457153700,1457159640,"PHX","SEA",1107.00,-5.00,-20.00, 
1457189040,1457194908,"PHX","SEA",1107.00,-6.00,-28.00, 
1457158260,1457164128,"SEA","PHX",1107.00,-4.00,-6.00, 
1457160960,1457166972,"PHX","SEA",1107.00,-4.00,-21.00, 
1457197560,1457203824,"PHX","SEA",1107.00,-4.00,-15.00, 
1457186940,1457193312,"TUS","SEA",1216.00,29.00,11.00, 
1457203440,1457209776,"PHX","SEA",1107.00,9.00,0.00, 
1457166840,1457172096,"PDX","PHX",1009.00,-11.00,-12.00, 
1457185680,1457191908,"SEA","PHX",1107.00,-2.00,7.00, 
1457170980,1457176848,"SEA","TUS",1216.00,53.00,46.00, 
1457180640,1457186040,"LAS","BLI",954.00,-11.00,-25.00, 
1457180760,1457186736,"SEA","PHX",1107.00,-4.00,2.00, 
1457169300,1457177004,"PDX","DFW",1616.00,-10.00,-16.00, 
1457180160,1457188188,"DFW","SEA",1660.00,-4.00,-46.00, 
1457205960,1457211900,"SEA","PHX",1107.00,6.00,15.00, 
1457193060,1457202240,"DFW","PDX",1616.00,-14.00,-14.00, 
1457171880,1457177640,"SEA","PHX",1107.00,-7.00,-17.00, 
1457197860,1457206392,"SAT","SEA",1774.00,-19.00,-52.00, 
1457155740,1457163300,"SEA","DFW",1660.00,-6.00,-18.00, 
1457183100,1457188644,"PHX","PDX",1009.00,-10.00,-25.00, 
1457179140,1457187060,"SEA","DFW",1660.00,-6.00,-6.00, 
1457203020,1457211768,"DFW","SEA",1660.00,-13.00,-35.00, 
1457173020,1457178312,"SEA","DEN",1024.00,-8.00,-16.00, 
1457157000,1457162688,"DEN","SEA",1024.00,-10.00,-37.00, 
1457173980,1457182152,"SEA","AUS",1770.00,-2.00,-5.00, 
1457198280,1457207316,"AUS","SEA",1770.00,-7.00,-31.00, 
1457155260,1457160480,"SEA","DEN",1024.00,-14.00,-20.00, 
1457189100,1457194932,"DEN","SEA",1024.00,-10.00,-33.00, 
1457204280,1457209644,"SEA","DEN",1024.00,3.00,11.00, 
1457172180,1457177868,"DEN","SEA",1024.00,-2.00,-24.00, 
1457175840,1457177856,"SEA","GEG",224.00,4.00,7.00, 
1457170140,1457178240,"PDX","ORD",1739.00,-1.00,-5.00, 
1457194920,1457204316,"ORD","PDX",1739.00,2.00,-22.00, 
1457182080,1457184240,"GEG","SEA",224.00,-2.00,-5.00, 
1457173200,1457181012,"SEA","SAT",1774.00,-5.00,-32.00, 
1457211900,1457213772,"SEA","GEG",224.00,0.00,-3.00, 
1457150160,1457152536,"GEG","SEA",224.00,-4.00,-3.00, 
1457215740,1457217720,"SEA","GEG",224.00,-6.00,-6.00, 
1457153640,1457156196,"GEG","SEA",224.00,-6.00,-3.00, 
1457179560,1457183520,"SEA","SLC",689.00,-4.00,-11.00, 
1457191440,1457194932,"PDX","SLC",630.00,-11.00,-18.00, 
1457204760,1457209188,"SLC","PDX",630.00,-14.00,-1.00, 
1457206560,1457210268,"SAN","SLC",626.00,-19.00,-26.00, 
1457160240,1457164164,"SLC","SAN",626.00,-16.00,-27.00, 
1457200500,1457203992,"LAX","SLC",590.00,-5.00,-18.00, 
1457154540,1457158500,"SLC","LAX",590.00,9.00,-1.00, 
1457167380,1457177640,"SEA","IAD",2306.00,-7.00,-22.00, 
1457199540,1457211492,"IAD","SEA",2306.00,-11.00,-44.00, 
1457150400,1457157816,"ANC","SEA",1448.00,0.00,6.00, 
1457170260,1457178936,"SEA","IAH",1874.00,1.00,-8.00, 
1457166360,1457175828,"SEA","BNA",1978.00,-9.00,-6.00, 
1457192880,1457203428,"BNA","SEA",1978.00,-7.00,-7.00, 
1457155200,1457159412,"SLC","SFO",599.00,-10.00,-16.00, 
1457208960,1457213172,"SFO","SLC",599.00,6.00,15.00, 
1457199240,1457211156,"ATL","SEA",2182.00,-6.00,-25.00, 
1457168160,1457177520,"SEA","ATL",2182.00,1.00,-17.00, 
1457175480,1457183184,"SEA","STL",1709.00,-7.00,-11.00, 
1457157780,1457169480,"ATL","SEA",2182.00,3.00,-17.00, 
1457190300,1457199912,"SEA","ATL",2182.00,-10.00,-20.00, 
1457199000,1457208216,"STL","SEA",1709.00,-15.00,-39.00, 
1457170680,1457177592,"SEA","MCI",1489.00,-7.00,-15.00, 
1457197320,1457209560,"RDU","SEA",2354.00,7.00,7.00, 
1457163120,1457173344,"SEA","RDU",2354.00,-8.00,-38.00, 
1457196360,1457206116,"IAH","SEA",1874.00,-4.00,-28.00, 
1457210340,1457217396,"SEA","ANC",1448.00,-6.00,-30.00, 
1457193360,1457201028,"MCI","SEA",1489.00,-9.00,-36.00, 
1457169120,1457178948,"SAN","MCO",2149.00,-3.00,-2.00, 
1457195160,1457206500,"MCO","SAN",2149.00,-4.00,-19.00, 
1457166840,1457176848,"PDX","DCA",2350.00,-6.00,-21.00, 
1457161440,1457171880,"SEA","BWI",2335.00,-6.00,-15.00, 
1457193780,1457206128,"BWI","SEA",2335.00,-12.00,-49.00, 
1457197320,1457210784,"BOS","SAN",2588.00,-13.00,-54.00, 
1457163300,1457174352,"SEA","TPA",2520.00,-5.00,-27.00, 
1457193060,1457205408,"DCA","PDX",2350.00,-9.00,-25.00, 
1457197020,1457203500,"ABQ","SEA",1180.00,77.00,77.00, 
1457198040,1457211108,"TPA","SEA",2520.00,4.00,-18.00, 
1457200320,1457210940,"MSY","SEA",2086.00,12.00,-13.00, 
1457172300,1457181912,"SEA","MSY",2086.00,0.00,-7.00, 
1457162400,1457171436,"SEA","DTW",1927.00,0.00,-7.00, 
1457192400,1457203416,"DTW","SEA",1927.00,0.00,11.00, 
1457181060,1457187144,"SEA","ABQ",1180.00,111.00,101.00, 
1457162940,1457174352,"SAN","BOS",2588.00,-6.00,-19.00, 
1457202780,1457206488,"SMF","SEA",605.00,-12.00,-24.00, 
1457174820,1457184900,"OGG","SMF",2404.00,7.00,-17.00, 
1457162220,1457175504,"SJC","OGG",2355.00,-13.00,16.00, 
1457177700,1457187924,"OGG","SAN",2541.00,-5.00,-36.00, 
1457184240,1457195112,"OGG","BLI",2681.00,-1.00,-53.00, 
1457170740,1457184924,"PDX","OGG",2562.00,-1.00,18.00, 
1457178900,1457189628,"LIH","PDX",2631.00,45.00,4.00, 
1457187780,1457201640,"SAN","OGG",2541.00,-7.00,7.00, 
1457185080,1457196204,"OGG","SEA",2640.00,3.00,-28.00, 
1457155740,1457159808,"SEA","SMF",605.00,-6.00,2.00, 
1457166720,1457180148,"SMF","OGG",2404.00,-18.00,10.00, 
1457174220,1457187180,"ANC","OGG",2797.00,-8.00,-33.00, 
1457189040,1457199084,"KOA","OAK",2378.00,-6.00,-35.00, 
1457177820,1457188548,"KOA","PDX",2607.00,-8.00,-40.00, 
1457158860,1457172612,"SAN","OGG",2541.00,-9.00,3.00, 
1457195880,1457210244,"SEA","OGG",2640.00,-7.00,3.00, 
1457187840,1457198568,"LIH","SEA",2701.00,59.00,17.00, 
1457157540,1457171508,"PDX","HNL",2603.00,-1.00,2.00, 
1457177220,1457187840,"HNL","PDX",2603.00,2.00,-43.00, 
1457164200,1457178276,"SJC","HNL",2417.00,-15.00,38.00, 
1457187480,1457197344,"HNL","OAK",2409.00,13.00,-31.00, 
1457197020,1457211348,"SEA","LIH",2701.00,-3.00,-10.00, 
1457192100,1457201460,"OGG","OAK",2349.00,-10.00,-54.00, 
1457169600,1457184144,"SEA","KOA",2688.00,5.00,15.00, 
1457189580,1457199696,"LIH","SJC",2466.00,8.00,-21.00, 
1457167260,1457180220,"OAK","KOA",2378.00,-4.00,16.00, 
1457184900,1457194800,"KOA","OAK",2378.00,10.00,-23.00, 
1457166420,1457181468,"SEA","HNL",2677.00,-3.00,20.00, 
1457193960,1457208324,"SEA","HNL",2677.00,-4.00,1.00, 
1457160540,1457175408,"PDX","KOA",2607.00,-1.00,22.00, 
1457169180,1457184012,"SAN","LIH",2676.00,-2.00,20.00, 
1457164200,1457175360,"HNL","SEA",2677.00,-10.00,-49.00, 
1457164200,1457178924,"SEA","OGG",2640.00,0.00,14.00, 
1457180400,1457190696,"OGG","PDX",2562.00,10.00,-24.00, 
1457191800,1457205444,"PDX","OGG",2562.00,-15.00,3.00, 
1457157720,1457171400,"SAN","KOA",2556.00,-8.00,-3.00, 
1457158800,1457172696,"SJC","LIH",2466.00,0.00,36.00, 
1457180640,1457193456,"ANC","HNL",2777.00,-11.00,-31.00, 
1457177280,1457190528,"ANC","KOA",2874.00,-7.00,-22.00, 
1457165940,1457178576,"KOA","ANC",2874.00,-11.00,-29.00, 
1457197500,1457212224,"SEA","KOA",2688.00,-10.00,-1.00, 
1457181420,1457192940,"KOA","SEA",2688.00,17.00,-18.00, 
1457163360,1457178192,"SEA","LIH",2701.00,6.00,6.00, 
1457191320,1457202084,"HNL","SAN",2614.00,-3.00,-34.00, 
1457202300,1457216196,"SEA","HNL",2677.00,0.00,-8.00, 
1457183700,1457195148,"HNL","SEA",2677.00,30.00,-7.00, 
1457172180,1457186220,"SAN","HNL",2614.00,-7.00,10.00, 
1456843980,1456849596,"SLC","DFW",989.00,6.00,6.00, 
1456929720,1456935084,"SLC","DFW",989.00,-5.00,-12.00, 
1457015820,1457020968,"SLC","DFW",989.00,-2.00,-15.00, 
1457101980,1457107344,"SLC","DFW",989.00,-6.00,-13.00, 
1457188620,1457193912,"SLC","DFW",989.00,-2.00,-11.00, 
1456866660,1456874112,"DFW","SLC",989.00,6.00,42.00, 
1456952760,1456958988,"DFW","SLC",989.00,1.00,3.00, 
1457038800,1457045172,"DFW","SLC",989.00,-5.00,1.00, 
1457126220,1457132448,"DFW","SLC",989.00,12.00,14.00, 
1457211720,1457217372,"DFW","SLC",989.00,-3.00,-17.00, 
1456834080,1456838688,"TUS","DFW",813.00,36.00,32.00, 
1456919400,1456923720,"TUS","DFW",813.00,18.00,6.00, 
1457004300,1457009052,"TUS","DFW",813.00,-7.00,-7.00, 
1457090520,1457095164,"TUS","DFW",813.00,-10.00,-13.00, 
1457177400,1457181936,"TUS","DFW",813.00,-2.00,-8.00, 
1456854780,1456859640,"DFW","TUS",813.00,-2.00,-16.00, 
1456941180,1456946364,"DFW","TUS",813.00,-2.00,-7.00, 
1457027400,1457032476,"DFW","TUS",813.00,-5.00,-13.00, 
1457113800,1457119380,"DFW","TUS",813.00,-5.00,1.00, 
1457200320,1457205216,"DFW","TUS",813.00,-3.00,-16.00, 
1457026080,1457030868,"DFW","TPA",929.00,3.00,-1.00, 
1457112240,1457117460,"DFW","TPA",929.00,-1.00,7.00, 
1457201340,1457205912,"DFW","TPA",929.00,44.00,34.00, 
1456980120,1456986312,"TPA","DFW",929.00,-8.00,-11.00, 
1457066400,1457072592,"TPA","DFW",929.00,-10.00,-13.00, 
1457152920,1457159256,"TPA","DFW",929.00,-8.00,-7.00, 
1456817400,1456820280,"JFK","BOS",187.00,75.00,86.00, 
1456898940,1456901424,"JFK","BOS",187.00,-6.00,-6.00, 
1456985760,1456988784,"JFK","BOS",187.00,1.00,16.00, 
1457073540,1457076924,"JFK","BOS",187.00,24.00,49.00, 
1457158200,1457160828,"JFK","BOS",187.00,-5.00,-1.00, 
1456862880,1456876488,"JFK","SFO",2586.00,38.00,16.00, 
1456946700,1456961208,"JFK","SFO",2586.00,-5.00,-2.00, 
1457032560,1457046492,"JFK","SFO",2586.00,-3.00,-16.00, 
1457120280,1457135364,"JFK","SFO",2586.00,19.00,38.00, 
1456856520,1456865988,"ORD","PDX",1739.00,99.00,89.00, 
1456937040,1456946652,"ORD","PDX",1739.00,1.00,-5.00, 
1457023800,1457034384,"ORD","PDX",1739.00,7.00,28.00, 
1457109600,1457118996,"ORD","PDX",1739.00,-3.00,-15.00, 
1457195880,1457205816,"ORD","PDX",1739.00,-5.00,-2.00, 
1456844640,1456850940,"MIA","LGA",1096.00,-1.00,3.00, 
1456931220,1456937376,"MIA","LGA",1096.00,2.00,2.00, 
1457029620,1457035092,"MIA","LGA",1096.00,202.00,183.00, 
1457103900,1457110596,"MIA","LGA",1096.00,0.00,15.00, 
1457190420,1457195748,"MIA","LGA",1096.00,2.00,-21.00, 
1456855920,1456862076,"DFW","SLC",989.00,2.00,4.00, 
1456944000,1456950048,"DFW","SLC",989.00,30.00,29.00, 
1457029080,1457034912,"DFW","SLC",989.00,8.00,1.00, 
1457115000,1457120688,"DFW","SLC",989.00,0.00,-11.00, 
1457201100,1457207148,"DFW","SLC",989.00,-5.00,-6.00, 
1456805340,1456810020,"DFW","ORD",802.00,-1.00,-12.00, 
1456892040,1456896720,"DFW","ORD",802.00,4.00,-7.00, 
1456978080,1456983336,"DFW","ORD",802.00,-2.00,3.00, 
1457064480,1457069484,"DFW","ORD",802.00,-2.00,-4.00, 
1457150940,1457156088,"DFW","ORD",802.00,-1.00,1.00, 
1456868220,1456872756,"ORD","DFW",802.00,27.00,0.00, 
1456952880,1456958568,"ORD","DFW",802.00,-2.00,3.00, 
1457039280,1457044104,"ORD","DFW",802.00,-2.00,-21.00, 
1457126160,1457131092,"ORD","DFW",802.00,6.00,-10.00, 
1456980060,1456986360,"RSW","DFW",1017.00,-8.00,-19.00, 
1457066880,1457073756,"RSW","DFW",1017.00,-1.00,4.00, 
1457153160,1457160288,"RSW","DFW",1017.00,-3.00,9.00, 
1456852860,1456860960,"ORD","LAS",1514.00,76.00,57.00, 
1456934700,1456943916,"ORD","LAS",1514.00,0.00,12.00, 
1457021040,1457029896,"ORD","LAS",1514.00,-1.00,1.00, 
1457107320,1457115960,"ORD","LAS",1514.00,-3.00,-7.00, 
1457195220,1457203752,"ORD","LAS",1514.00,22.00,15.00, 
1456814160,1456826544,"SAN","JFK",2446.00,-9.00,16.00, 
1456901280,1456912476,"SAN","JFK",2446.00,3.00,-5.00, 
1456986960,1456998552,"SAN","JFK",2446.00,-9.00,-6.00, 
1457073600,1457085336,"SAN","JFK",2446.00,-5.00,2.00, 
1457159940,1457171064,"SAN","JFK",2446.00,-6.00,-16.00, 
1456852680,1456866072,"JFK","SAN",2446.00,19.00,14.00, 
1456938060,1456951452,"JFK","SAN",2446.00,2.00,-3.00, 
